mil,(ImgNote),(ImgFolder),Xnote,Xcode,Xparent,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
,,NL18,"img, (to add img)",NL18,NL7,4875,variation,NL18,Neutral Link - 18 hole,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9.9,,,,,,,NL7,,,,,,1,Size,18 hole,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral Link - 18 hole,,,,,,,,,,,,,,,,
,,NL7,"img, (to add img)",NL7,NL7,4866,variation,,Neutral Link - 7 hole,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.3,,,,,,,NL7,,,,,,2,Size,7 hole,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral Link - 7 hole,,,,,,,,,,,,,,,,
,"variable photos - 1xx, 2xx in NL7",,"img, [to set variable img], att, addinfo",,NL7,4794,variable,NL7,Neutral Link,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Cable Management > Cable Link,,,,,,,,,,,,0,Size,"7 hole, 10 hole, 14 hole, 18 hole",1,1,,,,,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Links and Fuse</td></tr><tr><th>Name</th><td>Neutral link 7,10,14,18 holes</td></tr><tr><th>Model</th><td>NL7, NL10, NL14, NL18</td></tr><tr><th>Rating</th><td>100A</td></tr><tr><th>Volt</th><td>500V Max</td></tr><tr><th>Max. cable size: </th><td>25mm</td></tr><tr><th>Type of fastening</th><td>Mounting with screw</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Black transparent </td></tr><tr><th>Size 7 holes link</th><td>L65mm x W45mm x H44mm</td></tr><tr><th>Size 10,14,18 holes link</th><td>L91mm x W58mm x H40mm</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,7 hole,,,,,
,,,,OL10,OL10,5667,variation,,"Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, White",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6830-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6833-2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6835-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6838-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6840.jpg",,,OL10,,,,,,1,Amp,10A,,1,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,09,16,09,26,09,36,09,00,00,00,000","Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, White",,,,,,,,,,,,,,,,
,,,,OL10B,OL10,5828,variation,OL10B,"Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6784-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6801.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6805.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6811-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6813.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6825-1.jpg",,,OL10,,,,,,3,Amp,10A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,07,76,07,86,07,96,08,00,00,00,000","Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, Black",,,,,,,,,,,,,,,,
,,,,OL15,OL10,5825,variation,OL15,"Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, White",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6855.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6856.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6857-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6830-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6835-1.jpg",,,OL10,,,,,,2,Amp,15A,,1,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,07,46,07,56,09,16,090","Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, White",,,,,,,,,,,,,,,,
,,,,OL15B,OL10,5829,variation,OL15B,"Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6811-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6813.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6811-3.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6823.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6824.jpg",,,OL10,,,,,,0,Amp,15A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,08,17,74,97,75,07,750","Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, Black",,,,,,,,,,,,,,,,
,,,,,OL10,5659,variable,OL10,Caravan Socket Outlet Double Pole IP44 Patented Membrane,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Electrical Accessories > RV Accessories, Outlet &amp; Switch > Weatherproof","Weatherproof, Double Pole",,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/OL10_EXP_OL_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A6855.jpg",,,,,,,,,0,Amp,"10A, 15A",1,1,Color,"Black, White",1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Explorer</td></tr><tr><th>Name</th><td>Recreational vehicle power outlet 10a/15a</td></tr><tr><th>Model</th><td>OL10, OL15, OL10/B, OL15/B</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Frequency range</th><td>50Hz</td></tr><tr><th>Cover</th><td>Complete housing</td></tr><tr><th>Mounting method</th><td>Recess mounted</td></tr><tr><th>Type of fastening</th><td>Mounting with screw</td></tr><tr><th>Mounting centre</th><td>70mmx54mm</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white, black</td></tr><tr><th>Pin</th><td>3 pins (active, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Size</th><td>W80mmxL110mmxD52mm</td></tr><tr><th>Connector</th><td>Screwing copper ferrule</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01584089056.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,https://www.youtube.com/watch?v=CG2JakfdGl4,,FALSE,,,,,,,,,,,White,,10A,,,,,
,,,,OLDC,OLDC,4757,variation,,Cigarette Lighter Socket 12V DC Surface Mount - White,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13.2,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5480.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5475.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5476.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5478.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5479.jpg",,,OLDC,,,,,,1,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,75,24,75,34,75,44,750",Cigarette Lighter Socket 12V DC Surface Mount - White,,,,,,,,,,,,,,,,
,,OLDC_B,"img, (to add img)",OLDC/B,OLDC,4764,variation,OLDC/B,Cigarette Lighter Socket 12V DC Surface Mount - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13.2,,,,,,,OLDC,,,,,,0,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cigarette Lighter Socket 12V DC Surface Mount - Black,,,,,,,,,,,,,,,,
,variable photos - add 1PR_20201103_164748 (1st in OLDC/B) as 2nd,,"img, [to set variable img]",,OLDC,4747,variable,OLDC,Cigarette Lighter Socket 12V DC Surface Mount,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Electrical Accessories > RV Accessories,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5480.jpg,,,,,,,,,0,Color,"Black, White",1,1,,,,,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Socket and plug</td></tr><tr><th>Name</th><td>Surface mount cigarette lighter socket</td></tr><tr><th>Model</th><td>OLDC, OLDC/B</td></tr><tr><th>Power current</th><td>DC</td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>12V</td></tr><tr><th>Cover</th><td>Complete housing</td></tr><tr><th>Mounting method</th><td>Surface mounted</td></tr><tr><th>Type of fastening</th><td>Mounting with screw</td></tr><tr><th>Mounting centre</th><td>45mm</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white, black</td></tr><tr><th>Size</th><td>L85mm x W56mm x H53mm</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01593854166.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,,,White,,,,,
,,,,OLDC/USB,OLDC/USB,5669,variation,,Dual USB Socket 2.1A 5V 12V DC Surface Mount - White,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5473.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5471.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5470.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5469.jpg",,,OLDC/USB,,,,,,0,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,92,85,92,75,926",Dual USB Socket 2.1A 5V 12V DC Surface Mount - White,,,,,,,,,,,,,,,,
,,,,OLDC/USB/B,OLDC/USB,4765,variation,OLDC/USB/B,Dual USB Socket 2.1A 5V 12V DC Surface Mount - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5462.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5452.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5465.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5461.jpg",,,OLDC/USB,,,,,,0,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,93,05,93,35,931",Dual USB Socket 2.1A 5V 12V DC Surface Mount - Black,,,,,,,,,,,,,,,,
,,,,,OLDC/USB,4748,variable,OLDC/USB,Dual USB Socket 2.1A 5V 12V DC Surface Mount,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Electrical Accessories > RV Accessories,USB,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5473.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5462.jpg",,,,,,,,,0,Color,"Black, White",1,1,,,,,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Socket and plug</td></tr><tr><th>Name</th><td>Flush mount USB outlet socket</td></tr><tr><th>Model</th><td>OLDC/USB</td></tr><tr><th>Power current</th><td>DC</td></tr><tr><th>USB outlets</th><td>2</td></tr><tr><th>Output</th><td>1 x 5V, 1.0A,  1 x 5V, 2.1A</td></tr><tr><th>Cover</th><td>Complete housing</td></tr><tr><th>Mounting method</th><td>Surface mounted</td></tr><tr><th>Type of fastening</th><td>Mounting with screw</td></tr><tr><th>Mounting centre</th><td>45mm</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white, black</td></tr><tr><th>Size</th><td>L85mm x W56mm x H53mm</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01594030693.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,,,White,,,,,
,,,,OLF10,OLF10,7079,variation,,"FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, White",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/OLF10_FastConnect_OL_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/2-2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/3-2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/4-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/5-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/1-2.jpg",,,OLF10,,,,,,0,Amp,10A,,1,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,"7,43,17,43,27,43,37,43,00,000","FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, White",,,,,,,,,,,,,,,,
,,,,OLF10B,OLF10,7083,variation,OLF10B,"FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/OLF10_FastConnect_OL_V.jpg,,,OLF10,,,,,,4,Amp,10A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,"FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, Black",,,,,,,,,,,,,,,,
,,,,OLF15,OLF10,7080,variation,OLF15,"FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, White",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/OLF10_FastConnect_OL_V.jpg,,,OLF10,,,,,,3,Amp,15A,,1,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,,"FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, White",,,,,,,,,,,,,,,,
,,,,OLF15B,OLF10,7084,variation,OLF15B,"FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/OLF10_FastConnect_OL_V.jpg,,,OLF10,,,,,,0,Amp,15A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,"FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, Black",,,,,,,,,,,,,,,,
,,,,,OLF10,7065,variable,OLF10,FastConnect Caravan Socket Outlet Double Pole IP44 Patented Membrane,1,1,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"FastConnect > Fast Socket, Electrical Accessories > RV Accessories, Outlet &amp; Switch > Weatherproof","Weatherproof, Double Pole",,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/OLF10_FastConnect_OL_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/2-2.jpg",,,,,,,,,0,Amp,"10A, 15A",1,1,Color,"Black, White",1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>FastConnect</td></tr><tr><th>Name</th><td>FastConnect recreational vehicle power outlet 10a/15a </td></tr><tr><th>Model</th><td>OLF10, OLF15, OLF10/B, OLF15/B</td></tr><tr><th>Power current</th><td>A.C.</td></tr><tr><th>Rating</th><td>10A</td></tr><tr><th>Volt</th><td>240V</td></tr><tr><th>Frequency range</th><td>50Hz</td></tr><tr><th>Cable connector</th><td>Twin and earth 2.5mm</td></tr><tr><th>Cover</th><td>Complete housing</td></tr><tr><th>Mounting method</th><td>Recess mounted</td></tr><tr><th>Type of fastening</th><td>Mounting with screw</td></tr><tr><th>Mounting centre</th><td>70mmx54mm</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white, black</td></tr><tr><th>Pin</th><td>3 pins (active, neutral, earth)</td></tr><tr><th>Earth pin</th><td>Flat</td></tr><tr><th>Size</th><td>W80mmxL110mmxD46mm</td></tr><tr><th>Connector</th><td>Screwing copper ferrule</td></tr></tbody></table><div class=""ai_imgs""><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/01598962149.png"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/11598962149.jpeg"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/21598962149.jpeg"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/31598962149.jpeg"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/41598962149.jpeg"" /></div><div class=""ai_img""><img src=""http://aaronknightdev.com/ecommerce/wp-content/uploads/import/51598962149.png"" /></div></div>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,https://www.youtube.com/watch?v=CG2JakfdGl4,,FALSE,,,Brand,Fast Socket,1,1,,,,,White,,10A,,,,,
,,,,P1,P2,4668,variation,P1,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.95,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5181.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5182.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5183.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5180.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5184.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5188.jpg",,,P2,,,,,,2,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,76,73,76,83,76,53,76,00,000","Power Point GPO Powerclip - Single Outlet, 10A",Gang,0,,1,,,,,,,,,,,,
,,,,P1/15,P2,4669,variation,P1/15,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.4,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5191.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5192.jpg",,,P2,,,,,,3,Amp,15A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3772,"Power Point GPO Powerclip - Single Outlet, 15A",Gang,0,,1,,,,,,,,,,,,
,,,,P1/20,P2,4670,variation,P1/20,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13.2,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5194.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5195.jpg",,,P2,,,,,,4,Amp,20A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3774,"Power Point GPO Powerclip - Single Outlet, 20A",Gang,0,,1,,,,,,,,,,,,
,,,,P1X,P2,4672,variation,P1X,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8.8,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5217.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5218.jpg",,,P2,,,,,,6,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3794,"Power Point GPO Powerclip - Single Outlet, 10A, 1 Extra Switch",Gang,1 gang,,1,,,,,,,,,,,,
,,,,P1XX,P2,4673,variation,P1XX,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12.1,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5220.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5221.jpg",,,P2,,,,,,7,Amp,10A,,1,Outlet,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3796,"Power Point GPO Powerclip - Single Outlet, 10A, 2 Extra Switch",Gang,2 gang,,1,,,,,,,,,,,,
,,,,P2,P2,4667,variation,,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.25,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/P2_Powerclip_P1-P2_V.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5197.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5198.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5199.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5200.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5201.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5204.jpg",,,P2,,,,,,1,Amp,10A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,"3,77,53,77,63,77,73,77,00,00,00,000","Power Point GPO Powerclip - Double Outlet, 10A",Gang,0,,1,,,,,,,,,,,,
,,,,P2/15,P2,4671,variation,P2/15,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6.5,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5207.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5208.jpg",,,P2,,,,,,5,Amp,15A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,7652,"Power Point GPO Powerclip - Double Outlet, 15A",Gang,0,,1,,,,,,,,,,,,
,,,,P2X,P2,4674,variation,P2X,Power Point GPO Powerclip,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.95,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5223.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5224.jpg",,,P2,,,,,,8,Amp,10A,,1,Outlet,2,,1,,,,,,,,,,,,,,,,,,,,,,,,7654,"Power Point GPO Powerclip - Double Outlet, 10A, 1 Extra Switch",Gang,1 gang,,1,,,,,,,,,,,,
